Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
112,37.99445457894103,32.00451172287256,1.2431956871085463,4.746747168959902,1037,2869,489,4395,0,0,489,0.11126279863481228,0.6527872582480091
113,38.07954785628425,32.08066485695837,1.2450511885393316,4.75383181078654,1038,2876,486,4400,0,0,486,0.11045454545454546,0.6536363636363637
114,38.1504273994819,32.14410267509685,1.246595697513882,4.759729026871186,1024,2911,468,4403,0,0,468,0.10629116511469452,0.661140131728367
115,38.15542178277384,32.14857286621213,1.2467044921165877,4.760144424445151,1039,2923,443,4405,0,0,443,0.10056753688989785,0.6635641316685584
116,38.150191221692594,32.14389128622962,1.2465905526432597,4.759709382819719,1035,2925,448,4408,0,0,448,0.10163339382940109,0.6635662431941923
117,38.075586339416795,32.07711940049769,1.2449648363794326,4.753502102539651,1044,2926,440,4410,0,0,440,0.09977324263038549,0.6634920634920635
118,38.07008284496969,32.07219393741739,1.2448448676051933,4.7530440399471034,1018,2930,464,4412,0,0,464,0.10516772438803264,0.6640979147778785
119,37.91911513605146,31.937093229412014,1.2415517164723422,4.740470190167124,1015,2932,468,4415,0,0,468,0.10600226500566251,0.6640996602491506
120,37.99604298456508,32.00593318496529,1.243230335765992,4.746879463833786,978,2933,506,4417,0,0,506,0.11455739189495133,0.6640253565768621
121,37.92290881454197,31.940487927258815,1.241634523775745,4.740786363507384,995,2937,487,4419,0,0,487,0.11020592894319982,0.6646300067888663
122,37.98921889783205,31.999826335244087,1.2430814752541082,4.746311087333869,977,2939,505,4421,0,0,505,0.1142275503279801,0.6647817235919475
123,38.153218282641234,32.14660063456278,1.2466564929974182,4.759961155081047,998,2941,482,4421,0,0,482,0.10902510744175525,0.6652341099298801
124,38.15023397868299,32.143929555496584,1.246591484057557,4.759712939128851,1034,2945,442,4421,0,0,442,0.09997738068310337,0.6661388826057453
125,38.14898167064831,32.1428086889352,1.2465642037517835,4.759608777961357,1039,2945,437,4421,0,0,437,0.09884641483827189,0.6661388826057453
126,38.15167384774419,32.14521829857313,1.2466228498279532,4.759832699343096,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
127,38.1526517222528,32.146093538272055,1.2466441513922313,4.759914032588517,1033,2945,443,4421,0,0,443,0.10020357385206967,0.6661388826057453
128,38.14912488202947,32.14293686886592,1.2465673234867787,4.75962068967679,1041,2945,435,4421,0,0,435,0.09839402850033929,0.6661388826057453
129,38.153630390414015,32.14696948920208,1.2466654700628577,4.759995431149096,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
130,38.154775004842996,32.14799397043466,1.2466904033677777,4.760090631040604,1035,2945,441,4421,0,0,441,0.09975118751413707,0.6661388826057453
131,38.151949417905854,32.14546494561878,1.2466288527388272,4.759855619548248,1038,2945,438,4421,0,0,438,0.09907260800723817,0.6661388826057453
132,38.15057655278649,32.14423617348554,1.246598946647365,4.759741432653576,1034,2945,442,4421,0,0,442,0.09997738068310337,0.6661388826057453
133,38.15104505820335,32.1446555053818,1.2466091524723981,4.759780400349158,1036,2945,440,4421,0,0,440,0.09952499434517077,0.6661388826057453
134,38.1500839469045,32.14379527088452,1.246588215777733,4.759700460242255,1041,2945,435,4421,0,0,435,0.09839402850033929,0.6661388826057453
135,38.15377384276936,32.14709788542592,1.2466685949203375,4.760007362423106,1035,2945,441,4421,0,0,441,0.09975118751413707,0.6661388826057453
136,38.1506878805412,32.144335816452866,1.246601371791917,4.759750692296411,1035,2945,441,4421,0,0,441,0.09975118751413707,0.6661388826057453
137,38.150737929362,32.14438061223128,1.2466024620460034,4.759754855084742,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
138,38.14875744995978,32.14260800246262,1.2465593192918658,4.7595901282053035,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
139,38.153252342841185,32.146631119938576,1.2466572349420466,4.759963987960543,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
140,38.15494768777834,32.148148529508255,1.2466941649239807,4.760104993346107,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
141,38.15023043350595,32.14392638241709,1.2465914068297639,4.759712644259099,1036,2945,440,4421,0,0,440,0.09952499434517077,0.6661388826057453
142,38.15252020438624,32.14597582407985,1.2466412864786807,4.75990309382769,1035,2945,441,4421,0,0,441,0.09975118751413707,0.6661388826057453
143,38.15322716887867,32.14660858813568,1.2466566865692958,4.759961894173678,1036,2945,440,4421,0,0,440,0.09952499434517077,0.6661388826057453
144,38.15922384266648,32.15197589115766,1.2467873106905132,4.760460640818318,1050,2945,426,4421,0,0,426,0.09635828997964262,0.6661388826057453
145,38.151117908897426,32.14472070981072,1.2466107394330863,4.7597864596536015,1062,2945,414,4421,0,0,414,0.09364397195204704,0.6661388826057453
146,38.1547261646664,32.14795025626226,1.246689339480099,4.760086568924014,1058,2945,418,4421,0,0,418,0.09454874462791224,0.6661388826057453
147,38.14432087650994,32.13863710149191,1.2464626702867532,4.759221104731236,1065,2945,411,4421,0,0,411,0.09296539244514816,0.6661388826057453
148,38.15481410984703,32.14802897118768,1.2466912551934417,4.760093883465871,1068,2945,408,4421,0,0,408,0.09228681293824927,0.6661388826057453
149,38.14401291284662,32.13836146304022,1.2464559612805743,4.75919548852583,1054,2945,422,4421,0,0,422,0.09545351730377742,0.6661388826057453
150,38.15241756199827,32.14588395470386,1.2466390505705376,4.7598945567238715,1045,2945,431,4421,0,0,431,0.0974892558244741,0.6661388826057453
151,38.14701585538772,32.141049207323924,1.2465213797868269,4.759445268276974,1045,2945,431,4421,0,0,431,0.0974892558244741,0.6661388826057453
152,38.157038147427436,32.15001958805106,1.2467397010026464,4.760278858373736,1049,2945,427,4421,0,0,427,0.09658448314860892,0.6661388826057453
153,38.14944483387824,32.14322323867263,1.2465742933445572,4.759647301861035,1039,2945,437,4421,0,0,437,0.09884641483827189,0.6661388826057453
154,38.15318239351554,32.14656851221917,1.2466557112124539,4.759958170083916,1046,2945,430,4421,0,0,430,0.0972630626555078,0.6661388826057453
155,38.15081146577674,32.1444464303883,1.246604063948547,4.759760971439905,1042,2945,434,4421,0,0,434,0.098167835331373,0.6661388826057453
