Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
75,36.44824368428256,30.62193343534928,1.209234202608802,4.617076046324517,879,2333,533,3745,0,35,498,0.1423230974632844,0.6229639519359146
76,36.354959401217215,30.5385944924999,1.2071700753941612,4.6091948333231585,916,2349,504,3769,0,38,466,0.13372247280445743,0.6232422393207747
77,36.255419300854406,30.44967607123962,1.2049655759577862,4.600777653657,934,2365,496,3795,0,48,448,0.13069828722002635,0.6231884057971014
78,35.81338528788126,30.054928401971445,1.1951514291510947,4.563305456758727,928,2378,520,3826,0,60,460,0.1359121798222687,0.6215368531102979
79,35.719387270956126,29.971010798298096,1.1930592679101562,4.555317204747865,864,2387,608,3859,0,69,539,0.15755377040684115,0.618554029541332
80,35.2685831797334,29.56867475202283,1.1829998623550255,4.516908565355554,882,2398,613,3893,0,79,534,0.15746211148214745,0.6159773953249422
81,35.89977641320455,30.132062657319956,1.1970726663156739,4.570641089568936,828,2411,685,3924,0,99,586,0.17456676860346584,0.6144240570846076
82,35.46013111375492,29.73960339497299,1.1872793378604012,4.533248380921533,942,2437,577,3956,0,65,512,0.14585439838220424,0.6160262891809909
83,35.537932026101274,29.80903998993319,1.189015328261302,4.53987670790679,897,2454,635,3986,0,79,556,0.15930757651781235,0.6156547917711992
84,35.78899676277707,30.03315447126606,1.1946087774834124,4.561233514027574,929,2470,613,4012,0,83,530,0.15279162512462613,0.6156530408773679
85,35.353471011572154,29.64442018885463,1.184897340564018,4.524153482153519,966,2494,581,4041,0,83,498,0.14377629299678296,0.6171739668398911
86,35.262162767293376,29.562946114341003,1.1828562864618126,4.516360366490557,918,2500,656,4074,0,84,572,0.16102110947471773,0.6136475208640157
87,35.39456690747543,29.681092697737085,1.1858154020211658,4.527658807717178,907,2516,685,4108,0,94,591,0.16674780915287243,0.6124634858812074
88,34.80617517041918,29.156197423567562,1.1726368908559879,4.477340855995589,963,2533,651,4147,0,94,557,0.15698095008439836,0.6108029901133349
89,35.26829320348379,29.568416018694137,1.1829933779752078,4.5168838068144295,863,2551,770,4184,0,109,661,0.18403441682600383,0.6097036328871893
90,34.96351505732431,29.296523117999662,1.1761681383503997,4.490823800974253,955,2578,688,4221,0,93,595,0.16299455105425253,0.6107557450841032
91,35.06153485544337,29.383956295902898,1.1783653614140657,4.49921319812643,902,2596,760,4258,0,100,660,0.17848755284170972,0.6096759041803663
92,35.22830363469133,29.532735867920014,1.1820989704619744,4.513468796309355,945,2618,726,4289,0,113,613,0.16927022615994405,0.6103986943343437
93,36.172124980971375,30.375277355558328,1.2031193184819549,4.593728306931097,1010,2640,659,4309,0,88,571,0.15293571594337432,0.6126711533998608
94,36.18831281966054,30.389735843509914,1.2034782403331485,4.595098735817479,1168,2677,480,4325,0,76,404,0.11098265895953757,0.6189595375722543
95,36.50527021957384,30.67288436546472,1.2104951772679313,4.621890676841192,1180,2685,473,4338,0,58,415,0.10903642231443061,0.6189488243430152
96,36.6968725544735,30.84409652181811,1.2147271011171583,4.638048931538241,1219,2706,424,4349,0,58,366,0.09749367670728903,0.622212002759255
97,36.9023905489497,31.027782849656404,1.2192582017401128,4.655349497553158,1245,2718,393,4356,0,71,322,0.09022038567493113,0.6239669421487604
98,36.97060430423147,31.08875939184786,1.2207602648343365,4.661084647549285,1267,2730,363,4360,0,51,312,0.08325688073394495,0.6261467889908257
99,37.07427922276694,31.181443323484828,1.2230414130585499,4.6697944862235525,1245,2759,360,4364,0,63,297,0.08249312557286893,0.632218148487626
100,37.395553987745686,31.468723350700238,1.2300969246698106,4.6967337123756385,1261,2782,322,4365,0,49,273,0.07376861397479954,0.6373424971363115
101,37.49587662166096,31.558450612425453,1.2322959641809608,4.705130045054577,1221,2851,294,4366,0,50,244,0.0673385249656436,0.6530004580852038
102,37.664646615990286,31.709417597859776,1.2359909282912382,4.719238089839273,1246,2852,268,4366,0,50,218,0.061383417315620706,0.6532295006871278
103,37.72953221593815,31.767465702850345,1.2374100310182248,4.7246564820695856,1239,2878,249,4366,0,31,218,0.057031607879065506,0.6591846083371508
104,37.67872206936649,31.72200947913369,1.2362988394822814,4.72041375075053,1237,2885,244,4366,0,44,200,0.055886394869445716,0.6607879065506184
105,37.7253467010737,31.76372112956763,1.2373185148408865,4.724307056665203,1234,2885,247,4366,0,37,210,0.05657352267521759,0.6607879065506184
0,2.325140769936443,1.394942836187438,0.1930599485139443,0.7371379852350601,0,0,25,25,0,2,23,1,0
1,2.863228204550852,1.7945510832824743,0.22180091196136148,0.8468762093070165,12,0,22,34,0,2,20,0.6470588235294118,0
2,3.405123532945355,2.2055382812834514,0.24897052392982905,0.9506147277320743,11,9,22,42,0,2,20,0.5238095238095238,0.21428571428571427
3,3.7278557342898195,2.4536234596806636,0.26446330227737214,1.0097689723317846,13,13,20,46,0,4,16,0.43478260869565216,0.2826086956521739
4,4.0508957900225475,2.704074673584839,0.27952891095876947,1.0672922054789382,8,21,24,53,0,5,19,0.4528301886792453,0.39622641509433965
5,4.468412969727416,3.03057017513132,0.29842020265201996,1.1394225919440761,15,21,30,66,0,8,22,0.45454545454545453,0.3181818181818182
6,4.949109487382097,3.4099135418250412,0.3194557622854266,1.2197401832716286,19,28,29,76,0,7,22,0.3815789473684211,0.3684210526315789
7,5.410491617770162,3.777062266169789,0.3390136390113986,1.2944157125889764,22,33,33,88,0,9,24,0.375,0.375
8,6.174612547178158,4.390800838133458,0.3702250716885223,1.4135866373561763,27,41,31,99,0,12,19,0.31313131313131315,0.41414141414141414
9,6.556911534600921,4.70021004535308,0.38535313927785375,1.471348349969987,18,55,43,116,0,17,26,0.3706896551724138,0.47413793103448276
10,7.292727715916292,5.299596601680172,0.41366872182259135,1.5794623924135307,25,61,48,134,0,20,28,0.3582089552238806,0.4552238805970149
11,7.97569413537069,5.859990348776947,0.43910833306662533,1.6765954535271141,29,74,49,152,0,19,30,0.3223684210526316,0.4868421052631579
12,8.682769094443733,6.443800316611611,0.4646916331349691,1.7742771446971544,32,85,54,171,0,24,30,0.3157894736842105,0.49707602339181284
13,9.415130795085842,7.051969084336763,0.4904675248724503,1.8726941858766284,31,103,56,190,0,25,31,0.29473684210526313,0.5421052631578948
14,9.996804063065124,7.537286151796472,0.51046598158406,1.9490519296845916,38,110,63,211,0,32,31,0.2985781990521327,0.5213270142180095
15,10.776798623117575,8.190954263808333,0.5366846783472017,2.0491596809620414,44,123,70,237,0,39,31,0.29535864978902954,0.5189873417721519
16,11.57271037609669,8.861066874074666,0.5627939343819298,2.148849567640095,52,140,69,261,0,48,21,0.26436781609195403,0.5363984674329502
17,12.150277331223057,9.349146909761007,0.5813666912468414,2.2197637302152122,53,155,83,291,0,60,23,0.2852233676975945,0.5326460481099656
18,12.736336699494174,9.845841689224788,0.5999140587351566,2.290580951534234,58,173,89,320,0,68,21,0.278125,0.540625
19,13.222941972565419,10.25928502703865,0.6150986113357457,2.3485583341910297,66,183,109,358,0,83,26,0.30446927374301674,0.5111731843575419
20,13.816170304623972,10.764523118616296,0.6333607367185763,2.418286449289109,65,205,130,400,0,106,24,0.325,0.5125
21,14.352892898931168,11.222716357465824,0.6496592821909215,2.480517259274428,87,218,141,446,0,120,21,0.31614349775784756,0.48878923766816146
22,15.102853772224881,11.864567680203352,0.672097113438429,2.5661889785830927,86,245,161,492,0,137,24,0.32723577235772355,0.49796747967479676
23,16.120812114937653,12.738602805996738,0.701967969780189,2.6802413391607223,115,265,153,533,0,137,16,0.2870544090056285,0.4971857410881801
24,16.558325054284772,13.115194643396832,0.7146119720710835,2.728518438816864,111,310,157,578,0,141,16,0.27162629757785467,0.5363321799307958
25,17.446943811683248,13.88170375046453,0.7399554844038847,2.8252845768148336,120,331,178,629,0,166,12,0.28298887122416533,0.5262321144674086
26,18.139134370801997,14.480208802695273,0.7593996462108294,2.8995259218958944,130,362,192,684,0,178,14,0.2807017543859649,0.5292397660818714
27,18.6438922244448,14.917399662231954,0.7734229846102131,2.953069577602631,130,405,207,742,0,189,18,0.27897574123989216,0.545822102425876
28,19.41118013281279,15.583134001203234,0.7945001405227406,3.0335459910868288,146,427,229,802,0,213,16,0.2855361596009975,0.5324189526184538
29,19.889926016584926,15.999194036106127,0.8075104110427666,3.0832215694360183,153,470,243,866,0,224,19,0.2806004618937644,0.5427251732101617
30,20.592481878762324,16.610661503464048,0.8264155495902058,3.1554048257080582,175,493,263,931,0,252,11,0.2824919441460795,0.5295381310418904
31,21.06746833136032,17.024651149469676,0.8390752641659821,3.2037419177246584,176,543,289,1008,0,277,12,0.2867063492063492,0.5386904761904762
32,21.178845173243417,17.12179181171782,0.8420299429581426,3.2150234185674518,195,569,326,1090,0,309,17,0.29908256880733947,0.5220183486238532
33,21.751351052929543,17.621509768895987,0.8571368702711175,3.272704413762449,197,597,391,1185,0,367,24,0.329957805907173,0.5037974683544304
34,21.997882381567898,17.8368944770585,0.8636012632000646,3.2973866413093376,214,633,447,1294,0,416,31,0.3454404945904173,0.4891808346213292
35,22.551939086259065,18.321373202630788,0.8780419758473801,3.3525239077809053,244,664,494,1402,0,457,37,0.35235378031383735,0.47360912981455067
36,23.706049868883714,19.332353144941944,0.9077483766671607,3.4659483472746135,273,720,517,1510,0,486,31,0.3423841059602649,0.4768211920529801
37,24.506241023678285,20.034667905376885,0.928062345307835,3.543510772993552,271,826,523,1620,0,491,32,0.3228395061728395,0.5098765432098765
38,24.95157461883754,20.42599189163978,0.9392718867768943,3.5863108404208677,284,902,559,1745,0,517,42,0.32034383954154727,0.5169054441260745
39,25.280754360383476,20.71545540604886,0.9475148773147304,3.617784077019879,308,949,620,1877,0,577,43,0.3303143313798615,0.5055940330314331
40,26.1517305635533,21.482168431848827,0.9691544046933822,3.7004077270110987,343,1003,669,2015,0,621,48,0.33200992555831266,0.4977667493796526
41,26.714305188023438,21.978013309655324,0.9830039747556426,3.7532879036124536,362,1106,687,2155,0,638,49,0.3187935034802784,0.5132250580046404
42,27.579920031320686,22.74186053675224,1.0041255554764774,3.833933939092003,388,1177,737,2302,0,689,48,0.32015638575152044,0.5112945264986968
43,28.720742974017192,23.75017157473988,1.031628026265102,3.9389433730122074,414,1285,752,2451,0,701,51,0.3068135454916361,0.5242758057935537
44,29.37137204885408,24.32601360314892,1.0471498660897476,3.998208579615399,404,1435,766,2605,0,711,55,0.2940499040307102,0.5508637236084453
45,30.14868614967011,25.014698769810586,1.0655445505368784,4.068442829322628,441,1528,794,2763,0,735,59,0.2873688020267825,0.5530220774520449
46,30.832295745710983,25.620991305859143,1.0815914875164168,4.129712952335405,451,1641,823,2915,0,763,60,0.2823327615780446,0.5629502572898799
47,31.093783986410834,25.853056375050233,1.0876981834899329,4.153029427870654,465,1746,866,3077,0,803,63,0.28144296392590185,0.5674358141046474
48,31.5644130740361,26.270936260963932,1.0986461310149835,4.19483068205721,523,1790,908,3221,0,841,67,0.28190003104625894,0.55572803477181
49,32.42215800911952,27.033212218084003,1.1184604471960515,4.270485343839469,540,1898,917,3355,0,843,74,0.27332339791356186,0.5657228017883755
50,32.78929565782337,27.35974451689063,1.1268879726464118,4.3026631682862995,544,2039,896,3479,0,797,99,0.2575452716297787,0.5860879563092842
51,33.582592829285076,28.065816807296095,1.1449912498467678,4.371784772142204,591,2117,880,3588,0,792,88,0.24526198439241917,0.5900222965440357
52,33.96347445650651,28.405064035530053,1.1536323515234128,4.404778069453033,615,2251,829,3695,0,742,87,0.22435723951285522,0.6092016238159675
53,34.34458289632175,28.744668770534204,1.1622463279936461,4.437667797793923,646,2341,803,3790,0,723,80,0.21187335092348286,0.6176781002638523
54,34.79691766205821,29.147941787908024,1.172428955012309,4.476546919137907,662,2417,809,3888,0,708,101,0.2080761316872428,0.621656378600823
55,35.30575297003715,29.601840464946303,1.1838308972830067,4.520081607807841,702,2511,761,3974,0,654,107,0.19149471565173629,0.6318570709612481
56,35.61535033390324,29.87814117056857,1.1907415244656845,4.546467638868979,716,2604,742,4062,0,616,126,0.18266863613983259,0.6410635155096012
57,35.800431671540494,30.04336341612943,1.1948632228211573,4.562205032589871,739,2672,735,4146,0,590,145,0.1772793053545586,0.6444766039556199
58,36.12471355220057,30.33293238615512,1.2020677891792395,4.589713376866188,776,2720,723,4219,0,570,153,0.17136762265939795,0.6447025361460061
59,36.57740532519123,30.737338729274477,1.2120892934921543,4.627977302424591,817,2777,686,4280,0,532,154,0.1602803738317757,0.6488317757009345
60,36.76635975693057,30.906197721707322,1.216260045046328,4.6439019901768885,850,2873,607,4330,0,463,144,0.14018475750577367,0.6635103926096998
61,36.8906088046543,31.017251553876033,1.2189986746898342,4.654358576088459,886,2917,574,4377,0,427,147,0.13114005026273703,0.6664381996801462
62,37.080582790285725,31.187078955583097,1.2231800411646923,4.670323793537919,912,2942,562,4416,0,400,162,0.1272644927536232,0.666213768115942
63,37.15256192542747,31.251433755601948,1.224762450341155,4.6763657194844095,942,2990,519,4451,0,354,165,0.11660301055942485,0.6717591552460122
64,37.29608680329856,31.37977055001876,1.2279146940769339,4.688401559202834,988,3003,489,4480,0,309,180,0.10915178571428572,0.6703125
65,37.301389503190144,31.384512481406624,1.2280310799928016,4.6888459417906985,1013,3029,466,4508,0,269,197,0.1033717834960071,0.6719165927240461
66,37.4216029196736,31.492020267605795,1.2306680975989823,4.69891455446884,1056,3032,441,4529,0,237,204,0.0973724884080371,0.6694634577169353
67,37.53647305163681,31.594762218808732,1.2331852671907322,4.708525565637341,1058,3064,423,4545,0,213,210,0.09306930693069307,0.6741474147414741
0,2.3251407699364424,1.394942836187438,0.1930599485139443,0.7371379852350601,0,0,25,25,0,5,20,1,0
1,2.7579108177629896,1.715602952041965,0.21632804760247692,0.825979818118548,10,0,25,35,0,2,23,0.7142857142857143,0
2,3.283688391389235,2.112795521589713,0.2430155012791464,0.9278773685203768,8,9,29,46,0,2,27,0.6304347826086957,0.1956521739130435
3,3.883155022632176,2.573775065744438,0.27175810425971925,1.037621852628019,14,12,33,59,0,4,29,0.559322033898305,0.2033898305084746
4,4.409083860426113,2.983996650377055,0.2957728171799932,1.129314392869065,18,21,29,68,0,5,24,0.4264705882352941,0.3088235294117647
5,4.763437975566473,3.262983306177668,0.3114151200618274,1.1890395493269774,18,25,39,82,0,7,32,0.47560975609756095,0.3048780487804878
6,5.0917523017501205,3.523121584524071,0.32556486583936856,1.2430658513866797,16,36,46,98,0,11,35,0.46938775510204084,0.3673469387755102
7,5.594381490284574,3.924147740181379,0.346652287757267,1.3235814623459285,29,36,50,115,0,12,38,0.43478260869565216,0.3130434782608696
8,6.120041685011683,4.346755667014403,0.368040494301322,1.405245523695957,36,44,55,135,0,14,41,0.4074074074074074,0.32592592592592595
9,6.6659210897798,4.788697592047623,0.3896124240576211,1.4876110736745534,37,58,55,150,0,18,37,0.36666666666666664,0.38666666666666666
10,6.9862773050832825,5.049380796607743,0.401997388551527,1.534899119924012,44,67,53,164,0,18,35,0.3231707317073171,0.40853658536585363
11,7.529288892996401,5.493285439740712,0.42256675444929426,1.6134366988063957,47,78,62,187,0,29,33,0.3315508021390374,0.41711229946524064
12,8.166473679621424,6.017164398514192,0.4460830583430103,1.7032262227642212,52,95,62,209,0,31,31,0.2966507177033493,0.45454545454545453
13,8.626619321955186,6.397313627067168,0.46268608761826685,1.7666196072697464,52,109,73,234,0,40,33,0.31196581196581197,0.4658119658119658
14,9.25496994562796,6.9186846363395835,0.4848894038145678,1.8513959054738045,59,124,82,265,0,44,38,0.30943396226415093,0.4679245283018868
15,9.937360553133335,7.487602271268692,0.5084403981228509,1.9413178837417941,66,139,98,303,0,53,45,0.3234323432343234,0.45874587458745875
16,10.578991236582313,8.024886468406537,0.5300972160364824,2.0240075521392957,71,166,101,338,0,63,38,0.2988165680473373,0.4911242603550296
17,11.308638669918173,8.638404054826665,0.5541996370944638,2.116034977997043,82,185,108,375,0,71,37,0.288,0.49333333333333335
18,12.145660212997868,9.345239458166333,0.5812194019461681,2.219201352885369,82,219,110,411,0,82,28,0.26763990267639903,0.5328467153284672
19,12.998038798328501,10.068082862821278,0.608104062086403,2.3218518734208105,86,253,109,448,0,83,26,0.24330357142857142,0.5647321428571429
20,13.748242097732872,10.706605556299149,0.6312830557692624,2.410353485664457,87,288,110,485,0,88,22,0.2268041237113402,0.5938144329896907
21,14.40592322854904,11.268041283740741,0.6512585168470056,2.4866234279612947,95,310,119,524,0,97,22,0.22709923664122136,0.5916030534351145
22,15.013660676606497,11.788136755585288,0.6694483609666664,2.5560755600545426,95,340,134,569,0,110,24,0.23550087873462214,0.5975395430579965
23,15.722240231570646,12.396011161159578,0.6903494297079561,2.6358796407031053,113,360,143,616,0,125,18,0.23214285714285715,0.5844155844155844
24,16.511766773810283,13.075093596129149,0.7132717915941955,2.7234013860869277,115,394,158,667,0,132,26,0.2368815592203898,0.5907046476761619
25,17.267196015785114,13.726485541925161,0.7348644379709371,2.8058460358890343,116,433,174,723,0,152,22,0.24066390041493776,0.598893499308437
26,18.010211633589094,14.36864372057225,0.7557971140223638,2.8857707989944803,130,466,184,780,0,161,23,0.2358974358974359,0.5974358974358974
27,18.552641051537474,14.838317794146917,0.7708972798357758,2.9434259775547824,131,507,204,842,0,178,26,0.24228028503562946,0.6021377672209026
28,19.09112047847782,15.305269788545324,0.785742596023726,3.000108093908773,154,523,231,908,0,207,24,0.2544052863436123,0.5759911894273128
29,19.72067347761585,15.852044939576984,0.8029229041212731,3.0657056339175877,155,566,251,972,0,233,18,0.25823045267489714,0.5823045267489712
30,20.58829271221017,16.60701237459619,0.8263034662972373,3.154976871316723,171,599,273,1043,0,256,17,0.26174496644295303,0.5743048897411314
31,21.39550911046033,17.31083305382352,0.8477629551510373,3.2369131014857784,182,652,281,1115,0,261,20,0.2520179372197309,0.5847533632286995
32,22.26997966987892,18.07474991785884,0.8707080617400159,3.3245216902800605,193,710,278,1181,0,262,16,0.23539373412362405,0.6011854360711262
33,22.941856405841616,18.66266636260038,0.8881337825595038,3.3910562606817427,199,769,288,1256,0,274,14,0.22929936305732485,0.6122611464968153
34,23.363500844622344,19.03203910754039,0.8989826246773851,3.4324791124045624,215,809,316,1340,0,293,23,0.23582089552238805,0.6037313432835821
35,24.29747078799622,19.851329609948586,0.9227840180853619,3.5233571599622886,232,841,358,1431,0,337,21,0.2501747030048917,0.5877009084556254
36,25.121350020385897,20.57526186893572,0.9435277295462643,3.60256042190392,251,909,356,1516,0,334,22,0.23482849604221637,0.5996042216358839
37,25.61269055735244,21.007516975248734,0.9557907434554862,3.649382838648219,265,967,378,1610,0,364,14,0.23478260869565218,0.6006211180124224
38,26.07509878371934,21.414663182396772,0.9672602191424203,3.69317538218015,280,1003,421,1704,0,399,22,0.24706572769953053,0.5886150234741784
39,26.942276677464154,22.1790776268516,0.9885884822026104,3.7746105684099676,292,1061,454,1807,0,431,23,0.25124515771997785,0.5871610403984505
40,27.761281951211934,22.902036006438884,1.008522743254781,3.850723201518254,298,1133,484,1915,0,461,23,0.25274151436031334,0.591644908616188
41,28.632752781853018,23.672338621144004,1.0295199201471532,3.930894240561859,327,1204,500,2031,0,477,23,0.24618414574101427,0.5928114229443624
42,29.234469586600596,24.204801241975158,1.0438934300166016,3.9857749146088435,348,1284,525,2157,0,497,28,0.24339360222531292,0.5952712100139083
43,29.97438739966156,24.860206566429724,1.061433757840568,4.0527470753912604,363,1358,569,2290,0,537,32,0.248471615720524,0.5930131004366812
44,30.339350258880916,25.183740305524395,1.0700322544702239,4.085577698886308,386,1427,611,2424,0,574,37,0.25206270627062705,0.5886963696369637
45,31.046920786499676,25.81146023000453,1.086605021159369,4.148855535335776,413,1484,674,2571,0,623,51,0.2621548035783742,0.5772073123298328
46,31.276682208291184,26.01542353692413,1.0919593468875048,4.169299324479561,427,1563,743,2733,0,686,57,0.27186242224661544,0.5718990120746432
47,31.670700458595643,26.365347095030042,1.1011110754570177,4.204242288108611,481,1605,805,2891,0,744,61,0.2784503631961259,0.5551712210307852
48,32.0242028125116,26.679444296145153,1.109289503396809,4.2354690129696335,503,1681,860,3044,0,787,73,0.28252299605781866,0.5522339027595269
49,31.97141164623694,26.632528553017103,1.1080700759512963,4.230813017268587,521,1747,916,3184,0,836,80,0.2876884422110553,0.5486809045226131
50,32.47216927755397,27.077683267680637,1.1196103039359788,4.274875705937371,550,1775,982,3307,0,884,98,0.29694587239189596,0.5367402479588751
51,32.808251167220874,27.37660767690369,1.1273222338394164,4.304321256477776,578,1872,976,3426,0,860,116,0.28488032691185056,0.5464098073555166
52,33.29464257449179,27.809447117972365,1.1384367928625296,4.346758663656929,610,1947,976,3533,0,845,131,0.2762524766487405,0.5510897254457968
53,33.50171577151294,27.993800687231733,1.1431521873036488,4.364762896977569,633,2046,965,3644,0,824,141,0.26481888035126233,0.5614709110867179
54,33.677645359918316,28.150464414461247,1.1471507622646706,4.380030183192377,684,2092,976,3752,0,818,158,0.2601279317697228,0.5575692963752665
55,34.00868861039652,28.445346163678902,1.1546559795074234,4.408686467210165,691,2154,1009,3854,0,830,179,0.26180591593149977,0.5588998443175921
56,33.781379172729764,28.242854171827002,1.1495051888666092,4.389019812036146,698,2250,1014,3962,0,822,192,0.25593134780413934,0.5678950025239778
57,34.21174514602513,28.626279884983315,1.159247507008678,4.426217754033133,695,2282,1084,4061,0,857,227,0.2669293277517853,0.5619305589756217
58,34.56902011801,28.944736030409388,1.167304244596356,4.4569798430042695,769,2341,1033,4143,0,832,201,0.24933622978517983,0.5650494810523775
59,35.120629599152814,29.436673283621083,1.1796890466197916,4.504267268911933,817,2421,977,4215,0,782,195,0.231791221826809,0.5743772241992883
60,35.512968299046285,29.78675942868044,1.188458444792914,4.537750425572945,790,2558,930,4278,0,740,190,0.21739130434782608,0.5979429640018701
61,36.08889501190461,30.300942940944488,1.2012730713313546,4.586678999628811,857,2633,843,4333,0,664,179,0.19455342718670668,0.6076621278559889
62,36.61474624497232,30.770705677165747,1.2129140801107978,4.631126487695773,863,2757,763,4383,0,594,169,0.17408167921514944,0.6290212183436003
63,36.92169461464839,31.0450383772803,1.2196833700198009,4.656972867348327,947,2846,627,4420,0,479,148,0.1418552036199095,0.6438914027149322
64,37.201365043734654,31.295070241563266,1.225834770261987,4.680460031909407,976,2917,561,4454,0,401,160,0.12595419847328243,0.6549169286035025
65,37.30578149182645,31.38844003074544,1.2281274730545504,4.689213988026463,999,2982,493,4474,0,319,174,0.11019222172552526,0.6665176575771122
66,37.38356318064016,31.45799956197557,1.2298339585907634,4.695729660073824,1034,3027,431,4492,0,254,177,0.09594835262689225,0.6738646482635797
67,37.38111216357225,31.45580755029289,1.2297802027560873,4.69552441052324,1047,3046,414,4507,0,206,208,0.09185711116041713,0.6758375859773685
68,37.47239341352014,31.53744668789792,1.2317813958838595,4.703165329738371,1086,3049,385,4520,0,185,200,0.08517699115044247,0.6745575221238939
69,37.5610713388933,31.616764986924274,1.233723959842628,4.710582392126398,1096,3051,385,4532,0,170,215,0.08495145631067962,0.6732127096204766
70,37.58881970111122,31.641586125864425,1.2343314967493333,4.712902078497454,1122,3059,362,4543,0,168,194,0.07968302883557121,0.6733436055469953
71,37.654029222880034,31.69991941483528,1.2357586394055173,4.718351168639246,1118,3075,359,4552,0,152,207,0.0788664323374341,0.6755272407732865
72,37.70903742054616,31.749130177950946,1.2369618805386258,4.722945362056573,1169,3075,314,4558,0,139,175,0.06888986397542782,0.6746379991224221
73,37.703424360125595,31.74410856106273,1.2368391281073852,4.722476670955471,1178,3075,309,4562,0,125,184,0.06773345024112232,0.6740464708461201
74,37.745197210869904,31.781480544271787,1.2377525157090479,4.725964150889091,1189,3075,300,4564,0,125,175,0.06573181419807186,0.6737510955302366
75,37.72811622562131,31.766198884473212,1.237379070804321,4.724538270343772,1175,3099,291,4565,0,113,178,0.06374589266155531,0.6788608981380065
76,37.753689085890294,31.789077978999863,1.2379381542602812,4.726672952630165,1181,3099,285,4565,0,99,186,0.0624315443592552,0.6788608981380065
77,37.735611636023705,31.77290468856951,1.2375429513584146,4.725163996095767,1185,3099,281,4565,0,102,179,0.061555312157721795,0.6788608981380065
78,37.7422270668853,31.778823258271846,1.237687582919773,4.725716225693679,1204,3099,262,4565,0,90,172,0.05739320920043812,0.6788608981380065
79,37.731958730318446,31.769636592803963,1.237463085144523,4.7248590523699985,1202,3099,264,4565,0,86,178,0.05783132530120482,0.6788608981380065
80,37.739724465271834,31.776584272773746,1.2376328701411097,4.725507322356961,1208,3099,258,4565,0,74,184,0.05651697699890471,0.6788608981380065
81,37.73029380439307,31.768147060153318,1.237426682766742,4.724720061473015,1217,3099,249,4565,0,60,189,0.05454545454545454,0.6788608981380065
82,37.738181966274794,31.775204258630648,1.2375991468695413,4.7253785607746135,1217,3099,249,4565,0,61,188,0.05454545454545454,0.6788608981380065
83,37.731016009123955,31.76879318319292,1.2374424733064435,4.724780352624606,1223,3099,243,4565,0,57,186,0.053231106243154434,0.6788608981380065
84,37.75225429484819,31.787794308285342,1.2379067896639921,4.726553196898878,1220,3099,246,4565,0,68,178,0.05388828039430449,0.6788608981380065
85,37.72179024359506,31.76053935565231,1.2372407503277452,4.724010137615026,1228,3099,238,4565,0,64,174,0.05213581599123768,0.6788608981380065
86,37.751059357671494,31.78672523012832,1.2378806679806573,4.72645345956251,1227,3099,239,4565,0,51,188,0.05235487404162103,0.6788608981380065
87,37.721790243595095,31.760539355652295,1.2372407503277447,4.724010137615028,1228,3099,238,4565,0,53,185,0.05213581599123768,0.6788608981380065
88,37.74552404277425,31.78177295007326,1.2377596607492638,4.7259914319517335,1233,3099,233,4565,0,48,185,0.05104052573932092,0.6788608981380065
89,37.734996927446964,31.77235473468816,1.2375295117046652,4.725112681054176,1234,3099,232,4565,0,48,184,0.05082146768893757,0.6788608981380065
90,37.742972271860445,31.779489966844643,1.2377038746259248,4.725778430389896,1245,3099,221,4565,0,46,175,0.0484118291347207,0.6788608981380065
91,37.72585026168303,31.764171639493696,1.237329525360049,4.724349096829277,1237,3099,229,4565,0,50,179,0.050164293537787515,0.6788608981380065
92,37.74196587592525,31.778589580066686,1.2376818727253662,4.725694423133217,1239,3099,227,4565,0,62,165,0.04972617743702081,0.6788608981380065
93,37.725850261683036,31.764171639493703,1.2373295253600494,4.724349096829276,1237,3099,229,4565,0,61,168,0.050164293537787515,0.6788608981380065
94,37.74196587592527,31.778589580066672,1.2376818727253662,4.725694423133215,1239,3099,227,4565,0,49,178,0.04972617743702081,0.6788608981380065
95,37.72585026168306,31.76417163949371,1.2373295253600485,4.724349096829277,1237,3099,229,4565,0,49,180,0.050164293537787515,0.6788608981380065
96,37.74196587592528,31.778589580066694,1.2376818727253658,4.725694423133213,1239,3099,227,4565,0,59,168,0.04972617743702081,0.6788608981380065
97,37.725850261683036,31.76417163949371,1.2373295253600487,4.724349096829277,1237,3099,229,4565,0,55,174,0.050164293537787515,0.6788608981380065
98,37.74196587592526,31.778589580066665,1.237681872725366,4.7256944231332145,1239,3099,227,4565,0,41,186,0.04972617743702081,0.6788608981380065
0,2.325140769936443,1.3949428361874383,0.19305994851394426,0.73713798523506,0,0,25,25,0,3,22,1,0
1,2.639202977753844,1.6270230252830862,0.21007508447506293,0.8021048679956947,10,0,22,32,0,1,21,0.6875,0
2,3.206493298983787,2.054023834224255,0.23919177570480876,0.9132776890547244,10,9,21,40,0,2,19,0.525,0.225
3,3.7204831609505153,2.447931471791178,0.2641145015236365,1.0084371876357034,10,13,25,48,0,4,21,0.5208333333333334,0.2708333333333333
4,4.2004457598724825,2.8206775844896295,0.28636697979644093,1.0934011955864111,8,21,32,61,0,6,26,0.5245901639344263,0.3442622950819672
5,4.60961369773487,3.14163791663022,0.30467421871983347,1.1633015623848186,17,21,32,70,0,7,25,0.45714285714285713,0.3
